"Parámetro","Fecha","Hora","Valor","Unidad"
"TMP","2018-03-01","23:00 - 0:00","20.710","°C"
"TMP","2018-03-02","23:00 - 0:00","24.375","°C"
"TMP","2018-03-02","0:00 - 1:00","21.344","°C"
"TMP","2018-03-02","1:00 - 2:00","20.092","°C"
"TMP","2018-03-02","2:00 - 3:00","18.846","°C"
"TMP","2018-03-02","3:00 - 4:00","17.984","°C"
"TMP","2018-03-02","4:00 - 5:00","16.913","°C"
"TMP","2018-03-02","5:00 - 6:00","16.114","°C"
"TMP","2018-03-02","6:00 - 7:00","15.125","°C"
"TMP","2018-03-02","7:00 - 8:00","14.039","°C"
"TMP","2018-03-02","8:00 - 9:00","14.016","°C"
"TMP","2018-03-02","9:00 - 10:00","15.356","°C"
"TMP","2018-03-02","10:00 - 11:00","17.389","°C"
"TMP","2018-03-02","11:00 - 12:00","19.793","°C"
"TMP","2018-03-02","12:00 - 13:00","21.945","°C"
"TMP","2018-03-02","13:00 - 14:00","23.976","°C"
"TMP","2018-03-02","14:00 - 15:00","25.417","°C"
"TMP","2018-03-02","15:00 - 16:00","27.000","°C"
"TMP","2018-03-02","16:00 - 17:00","27.603","°C"
"TMP","2018-03-02","17:00 - 18:00","28.061","°C"
"TMP","2018-03-02","18:00 - 19:00","27.760","°C"
"TMP","2018-03-02","19:00 - 20:00","26.975","°C"
"TMP","2018-03-02","20:00 - 21:00","25.836","°C"
"TMP","2018-03-02","21:00 - 22:00","23.448","°C"
"TMP","2018-03-02","22:00 - 23:00","21.980","°C"
"TMP","2018-03-03","23:00 - 0:00","20.978","°C"
"TMP","2018-03-03","0:00 - 1:00","19.439","°C"
"TMP","2018-03-03","1:00 - 2:00","19.020","°C"
"TMP","2018-03-03","2:00 - 3:00","18.733","°C"
"TMP","2018-03-03","3:00 - 4:00","18.078","°C"
"TMP","2018-03-03","4:00 - 5:00","16.947","°C"
"TMP","2018-03-03","5:00 - 6:00","16.144","°C"
"TMP","2018-03-03","6:00 - 7:00","15.761","°C"
"TMP","2018-03-03","7:00 - 8:00","15.926","°C"
"TMP","2018-03-03","8:00 - 9:00","16.175","°C"
"TMP","2018-03-03","9:00 - 10:00","17.187","°C"
"TMP","2018-03-03","10:00 - 11:00","18.264","°C"
"TMP","2018-03-03","11:00 - 12:00","20.858","°C"
"TMP","2018-03-03","12:00 - 13:00","22.702","°C"
"TMP","2018-03-03","13:00 - 14:00","25.077","°C"
"TMP","2018-03-03","14:00 - 15:00","26.820","°C"
"TMP","2018-03-03","15:00 - 16:00","27.894","°C"
"TMP","2018-03-03","16:00 - 17:00","28.650","°C"
"TMP","2018-03-03","17:00 - 18:00","29.217","°C"
"TMP","2018-03-03","18:00 - 19:00","28.957","°C"
"TMP","2018-03-03","19:00 - 20:00","27.922","°C"
"TMP","2018-03-03","20:00 - 21:00","26.033","°C"
"TMP","2018-03-03","21:00 - 22:00","25.259","°C"
"TMP","2018-03-03","22:00 - 23:00","23.707","°C"
"TMP","2018-03-04","23:00 - 0:00","22.634","°C"
"TMP","2018-03-04","0:00 - 1:00","21.933","°C"
